snapshot_id,snapshot_month_end_date_key,loan_id,dpd,aging_bucket,is_npl,ecl_stage,outstanding_balance,provision_amount,provision_rate
14962,20240930,1231,30,1-30,False,2,137064.26,16662.55,0.1216
14963,20241031,1231,11,1-30,False,1,76511.41,1281.4,0.0167
14964,20241130,1231,42,31-60,False,2,88405.9,10831.38,0.1225
14965,20241231,1231,55,31-60,False,2,100300.4,13507.44,0.1347
14966,20250131,1231,91,90+,True,3,112194.89,51958.99,0.4631
14967,20250228,1231,115,90+,True,3,124089.39,55257.45,0.4453
14968,20250331,1231,135,90+,True,3,135983.88,56192.94,0.4132
14969,20250430,1231,165,90+,True,3,147878.37,68482.19,0.4631
14970,20250531,1231,179,90+,True,3,159772.87,71920.61,0.4501
14971,20250630,1231,212,90+,True,3,171667.36,78176.75,0.4554
14972,20250731,1231,239,90+,True,3,183561.86,79005.15,0.4304
14973,20250831,1231,251,90+,True,3,195456.35,89663.22,0.4587
14974,20250930,1231,282,90+,True,3,207350.85,93759.65,0.4522
14975,20251031,1231,302,90+,True,3,219245.34,101916.59,0.4649
14976,20251130,1231,338,90+,True,3,231139.84,101754.83,0.4402
14977,20251231,1231,360,90+,True,3,243034.33,109639.67,0.4511
14978,20240831,1232,19,1-30,False,1,244373.27,3766.5,0.0154
14979,20240930,1232,12,1-30,False,1,222621.48,9177.68,0.0412
14980,20241031,1232,5,1-30,False,1,168493.27,7603.58,0.0451
14981,20241130,1232,26,1-30,False,1,178566.54,2819.45,0.0158
14982,20241231,1232,45,31-60,False,2,188639.81,29919.31,0.1586
14983,20250131,1232,79,61-90,False,2,198713.08,31491.6,0.1585
14984,20250228,1232,113,90+,True,3,208786.35,100072.05,0.4793
14985,20250331,1232,133,90+,True,3,218859.62,99508.68,0.4547
14986,20250430,1232,158,90+,True,3,228932.89,102963.24,0.4498
14987,20250531,1232,177,90+,True,3,239006.15,102183.09,0.4275
14988,20250630,1232,205,90+,True,3,249079.42,120279.62,0.4829
14989,20250731,1232,232,90+,True,3,259152.69,115765.3,0.4467
14990,20250831,1232,259,90+,True,3,269225.96,119423.27,0.4436
14991,20250930,1232,281,90+,True,3,279299.23,123835.84,0.4434
14992,20251031,1232,314,90+,True,3,289372.5,124522.4,0.4303
14993,20251130,1232,349,90+,True,3,299445.77,129359.99,0.432
14994,20251231,1232,360,90+,True,3,309519.04,130688.04,0.4222
14995,20250430,1233,0,Current,False,1,134094.2,3237.2,0.0241
14996,20250531,1233,0,Current,False,1,121432.91,8121.64,0.0669
14997,20250630,1233,0,Current,False,1,108982.07,3060.12,0.0281
14998,20250731,1233,0,Current,False,1,96202.95,2393.4,0.0249
14999,20250831,1233,0,Current,False,1,84937.01,912.66,0.0107
15000,20250930,1233,0,Current,False,1,54703.47,1841.49,0.0337
15001,20251031,1233,0,Current,False,1,61397.67,724.17,0.0118
15002,20251130,1233,0,Current,False,1,0.0,0.0,0.0555
15003,20251231,1233,0,Current,False,1,0.0,0.0,0.0242
15004,20250930,1234,15,1-30,False,1,205677.92,12328.12,0.0599
15005,20251031,1234,42,31-60,False,2,202240.95,29652.93,0.1466
15006,20251130,1234,32,31-60,False,2,189522.26,23751.3,0.1253
15007,20251231,1234,59,31-60,False,2,196100.19,27222.59,0.1388
15008,20240831,1235,0,Current,False,1,69659.64,2148.02,0.0308
15009,20240930,1235,0,Current,False,1,67566.43,1133.86,0.0168
15010,20241031,1235,0,Current,False,1,65579.07,655.79,0.01
15011,20241130,1235,0,Current,False,1,62519.88,2984.45,0.0477
15012,20241231,1235,0,Current,False,1,59534.16,2874.84,0.0483
15013,20250131,1235,0,Current,False,1,57495.1,1588.94,0.0276
15014,20250228,1235,0,Current,False,1,55602.6,1896.11,0.0341
15015,20250331,1235,0,Current,False,1,54853.63,1085.58,0.0198
15016,20250430,1235,0,Current,False,1,52639.51,888.99,0.0169
15017,20250531,1235,0,Current,False,1,50321.45,2151.0,0.0427
15018,20250630,1235,0,Current,False,1,48702.27,1915.47,0.0393
15019,20250731,1235,0,Current,False,1,46430.63,464.31,0.01
15020,20250831,1235,0,Current,False,1,43327.81,2177.13,0.0502
15021,20250930,1235,0,Current,False,1,41448.22,1839.6,0.0444
15022,20251031,1235,0,Current,False,1,39300.7,2086.56,0.0531
15023,20251130,1235,0,Current,False,1,37155.57,535.5,0.0144
15024,20251231,1235,0,Current,False,1,36753.41,1877.72,0.0511
15025,20250531,1236,25,1-30,False,1,316369.25,19551.77,0.0618
15026,20250630,1236,37,31-60,False,2,303704.33,63995.02,0.2107
15027,20250731,1236,19,1-30,False,1,245867.4,21641.45,0.088
15028,20250831,1236,5,1-30,False,1,224756.07,17228.49,0.0767
15029,20250930,1236,21,1-30,False,1,237025.33,18355.57,0.0774
15030,20251031,1236,35,31-60,False,2,249294.58,46258.87,0.1856
15031,20251130,1236,62,61-90,False,2,261563.83,47559.57,0.1818
15032,20251231,1236,89,61-90,False,2,273833.09,58751.8,0.2146
15033,20240531,1237,32,31-60,False,2,84454.12,21128.37,0.2502
15034,20240630,1237,26,1-30,False,1,74945.17,7957.63,0.1062
15035,20240731,1237,4,1-30,False,1,63592.66,10561.44,0.1661
15036,20240831,1237,17,1-30,False,1,69546.77,10151.01,0.146
15037,20240930,1237,37,31-60,False,2,75500.89,17345.75,0.2297
15038,20241031,1237,54,31-60,False,2,81455.01,20839.12,0.2558
15039,20241130,1237,79,61-90,False,2,87409.12,19194.56,0.2196
15040,20241231,1237,97,90+,True,3,93363.24,52590.51,0.5633
15041,20250131,1237,114,90+,True,3,99317.35,56433.92,0.5682
15042,20250228,1237,134,90+,True,3,105271.47,59634.0,0.5665
15043,20250331,1237,163,90+,True,3,111225.59,63080.48,0.5671
15044,20250430,1237,196,90+,True,3,117179.7,61224.07,0.5225
15045,20250531,1237,228,90+,True,3,123133.82,70420.98,0.5719
15046,20250630,1237,243,90+,True,3,129087.93,73499.4,0.5694
15047,20250731,1237,264,90+,True,3,135042.05,72899.39,0.5398
15048,20250831,1237,284,90+,True,3,140996.17,74525.77,0.5286
15049,20250930,1237,318,90+,True,3,146950.28,83366.29,0.5673
15050,20251031,1237,332,90+,True,3,152904.4,85539.47,0.5594
15051,20251130,1237,353,90+,True,3,158858.51,84259.3,0.5304
15052,20251231,1237,360,90+,True,3,164812.63,84653.12,0.5136
15053,20250131,1238,34,31-60,False,2,220974.76,29935.41,0.1355
15054,20250228,1238,47,31-60,False,2,233949.52,31992.81,0.1368
15055,20250331,1238,41,31-60,False,2,208258.25,25618.62,0.123
15056,20250430,1238,30,1-30,False,2,181366.08,28334.58,0.1562
15057,20250531,1238,60,31-60,False,2,194340.83,34524.98,0.1777
15058,20250630,1238,92,90+,True,3,207315.59,91686.58,0.4423
15059,20250731,1238,113,90+,True,3,220290.35,103772.48,0.4711
15060,20250831,1238,130,90+,True,3,233265.11,95863.17,0.411
15061,20250930,1238,152,90+,True,3,246239.87,122075.76,0.4958
15062,20251031,1238,178,90+,True,3,259214.63,111297.06,0.4294
15063,20251130,1238,201,90+,True,3,272189.39,126897.04,0.4662
15064,20251231,1238,220,90+,True,3,285164.15,115193.1,0.404
15065,20250731,1239,17,1-30,False,1,137573.92,2440.61,0.0177
15066,20250831,1239,10,1-30,False,1,129733.78,6629.01,0.0511
15067,20250930,1239,32,31-60,False,2,128362.8,18403.81,0.1434
15068,20251031,1239,21,1-30,False,1,119834.79,10706.19,0.0893
15069,20251130,1239,3,1-30,False,1,110256.49,2074.78,0.0188
15070,20251231,1239,26,1-30,False,1,113930.4,2108.44,0.0185
15071,20241031,1240,0,Current,False,1,318536.26,13797.63,0.0433
15072,20241130,1240,0,Current,False,1,314937.44,4906.76,0.0156
15073,20241231,1240,0,Current,False,1,303212.78,14623.66,0.0482
15074,20250131,1240,0,Current,False,1,279484.22,9056.41,0.0324
15075,20250228,1240,0,Current,False,1,254297.02,2542.97,0.01
15076,20250331,1240,0,Current,False,1,241075.66,2410.76,0.01
15077,20250430,1240,0,Current,False,1,226764.56,8569.44,0.0378
15078,20250531,1240,0,Current,False,1,206483.41,2064.83,0.01
15079,20250630,1240,0,Current,False,1,192541.35,2058.19,0.0107
15080,20250731,1240,0,Current,False,1,179836.83,4258.5,0.0237
15081,20250831,1240,0,Current,False,1,170728.59,3253.51,0.0191
15082,20250930,1240,0,Current,False,1,156219.75,5999.77,0.0384
15083,20251031,1240,0,Current,False,1,143331.28,6044.34,0.0422
15084,20251130,1240,0,Current,False,1,128724.5,1545.59,0.012
15085,20251231,1240,0,Current,False,1,112289.4,5659.51,0.0504
15086,20240430,1241,27,1-30,False,1,165025.8,1650.26,0.01
15087,20240531,1241,62,61-90,False,2,159125.8,25392.09,0.1596
15088,20240630,1241,53,31-60,False,2,148840.97,23131.51,0.1554
15089,20240731,1241,31,31-60,False,2,139251.5,21917.64,0.1574
15090,20240831,1241,53,31-60,False,2,144577.3,19086.45,0.132
15091,20240930,1241,81,61-90,False,2,149903.1,20285.91,0.1353
15092,20241031,1241,58,31-60,False,2,140655.92,20378.0,0.1449
15093,20241130,1241,85,61-90,False,2,145981.72,24071.17,0.1649
15094,20241231,1241,68,61-90,False,2,127124.61,17213.12,0.1354
15095,20250131,1241,91,90+,True,3,132450.41,59291.44,0.4477
15096,20250228,1241,121,90+,True,3,137776.21,55393.28,0.4021
15097,20250331,1241,132,90+,True,3,143102.0,60703.89,0.4242
15098,20250430,1241,151,90+,True,3,148427.8,68031.74,0.4583
15099,20250531,1241,177,90+,True,3,153753.59,74117.57,0.4821
15100,20250630,1241,205,90+,True,3,159079.39,75735.2,0.4761
15101,20250731,1241,224,90+,True,3,164405.19,72189.83,0.4391
15102,20250831,1241,259,90+,True,3,169730.98,76379.58,0.45
15103,20250930,1241,281,90+,True,3,175056.78,85701.96,0.4896
15104,20251031,1241,298,90+,True,3,180382.57,81396.82,0.4512
15105,20251130,1241,315,90+,True,3,185708.37,81723.45,0.4401
15106,20251231,1241,330,90+,True,3,191034.17,81025.45,0.4241
15107,20241031,1242,0,Current,False,1,51918.71,3516.67,0.0677
15108,20241130,1242,0,Current,False,1,49428.69,5084.52,0.1029
15109,20241231,1242,0,Current,False,1,46181.26,2649.88,0.0574
15110,20250131,1242,0,Current,False,1,42680.77,4329.57,0.1014
15111,20250228,1242,0,Current,False,1,37654.63,2473.84,0.0657
15112,20250331,1242,0,Current,False,1,34067.76,3227.76,0.0947
15113,20250430,1242,0,Current,False,1,30427.19,2759.51,0.0907
15114,20250531,1242,0,Current,False,1,28223.83,2870.26,0.1017
15115,20250630,1242,0,Current,False,1,24265.63,2559.6,0.1055
15116,20250731,1242,0,Current,False,1,19303.5,1694.94,0.0878
15117,20250831,1242,0,Current,False,1,0.0,0.0,0.1137
15118,20250930,1242,0,Current,False,1,0.0,0.0,0.0819
15119,20251031,1242,0,Current,False,1,0.0,0.0,0.0703
15120,20251130,1242,0,Current,False,1,0.0,0.0,0.0802
15121,20251231,1242,0,Current,False,1,0.0,0.0,0.0726
15122,20250731,1243,35,31-60,False,2,146822.64,25086.19,0.1709
15123,20250831,1243,24,1-30,False,1,138004.0,6989.68,0.0506
15124,20250930,1243,1,1-30,False,1,129627.82,2934.61,0.0226
15125,20251031,1243,32,31-60,False,2,134150.47,22514.3,0.1678
15126,20251130,1243,58,31-60,False,2,138673.11,19885.75,0.1434
15127,20251231,1243,71,61-90,False,2,143195.75,26575.61,0.1856
15128,20251130,1244,0,Current,False,1,190340.16,1903.4,0.01
15129,20251231,1244,0,Current,False,1,175242.92,3314.85,0.0189
15130,20250331,1245,16,1-30,False,1,71459.79,1697.09,0.0237
15131,20250430,1245,6,1-30,False,1,64697.83,884.98,0.0137
15132,20250531,1245,0,Current,False,1,59071.23,590.71,0.01
15133,20250630,1245,0,Current,False,1,48717.66,2688.95,0.0552
15134,20250731,1245,0,Current,False,1,42224.1,663.68,0.0157
15135,20250831,1245,36,31-60,False,2,45283.89,7173.68,0.1584
15136,20250930,1245,54,31-60,False,2,48343.67,7651.83,0.1583
15137,20251031,1245,68,61-90,False,2,51403.46,8330.58,0.1621
15138,20251130,1245,80,61-90,False,2,54463.25,6170.01,0.1133
15139,20251231,1245,96,90+,True,3,57523.04,25490.79,0.4431
15140,20250531,1246,0,Current,False,1,166326.89,16525.94,0.0994
15141,20250630,1246,0,Current,False,1,148519.17,8637.05,0.0582
15142,20250731,1246,0,Current,False,1,144211.93,12204.36,0.0846
15143,20250831,1246,0,Current,False,1,101465.75,6583.51,0.0649
15144,20250930,1246,0,Current,False,1,85791.21,8199.21,0.0956
15145,20251031,1246,0,Current,False,1,94518.1,8961.79,0.0948
15146,20251130,1246,0,Current,False,1,51901.94,5693.03,0.1097
15147,20251231,1246,0,Current,False,1,0.0,0.0,0.0519
15148,20241130,1247,28,1-30,False,1,113775.87,4838.74,0.0425
15149,20241231,1247,8,1-30,False,1,81994.26,819.94,0.01
15150,20250131,1247,41,31-60,False,2,88670.13,15447.88,0.1742
15151,20250228,1247,21,1-30,False,1,76302.36,2316.92,0.0304
15152,20250331,1247,57,31-60,False,2,82978.23,13166.61,0.1587
15153,20250430,1247,84,61-90,False,2,89654.09,11557.3,0.1289
15154,20250531,1247,117,90+,True,3,96329.96,42818.29,0.4445
15155,20250630,1247,138,90+,True,3,103005.82,46878.38,0.4551
15156,20250731,1247,160,90+,True,3,109681.69,47365.43,0.4318
15157,20250831,1247,197,90+,True,3,116357.55,52190.4,0.4485
15158,20250930,1247,212,90+,True,3,123033.42,56054.71,0.4556
15159,20251031,1247,240,90+,True,3,129709.28,60318.61,0.465
15160,20251130,1247,257,90+,True,3,136385.15,62669.78,0.4595
15161,20251231,1247,279,90+,True,3,143061.01,68475.8,0.4786
15162,20251130,1248,33,31-60,False,2,177095.16,26036.66,0.147
15163,20251231,1248,55,31-60,False,2,204590.32,28196.01,0.1378
15164,20250930,1249,23,1-30,False,1,158382.37,5752.25,0.0363
15165,20251031,1249,6,1-30,False,1,153911.48,4678.92,0.0304
15166,20251130,1249,0,Current,False,1,149498.4,2558.36,0.0171
15167,20251231,1249,31,31-60,False,2,151880.77,18867.9,0.1242
15168,20251231,1250,24,1-30,False,1,199361.6,14678.89,0.0736
15169,20250930,1251,0,Current,False,1,21653.18,1306.44,0.0603
15170,20251031,1251,0,Current,False,1,20652.58,638.78,0.0309
15171,20251130,1251,0,Current,False,1,20534.7,390.31,0.019
15172,20251231,1251,0,Current,False,1,19972.91,693.28,0.0347
15173,20250228,1252,16,1-30,False,1,119257.54,1295.55,0.0109
15174,20250331,1252,32,31-60,False,2,123815.07,19988.9,0.1614
15175,20250430,1252,60,31-60,False,2,128372.61,20333.09,0.1584
15176,20250531,1252,90,61-90,True,3,122513.74,54042.72,0.4411
15177,20250630,1252,75,61-90,False,2,113867.52,18030.07,0.1583
15178,20250731,1252,51,31-60,False,2,105843.72,15720.42,0.1485
15179,20250831,1252,85,61-90,False,2,110401.26,20223.69,0.1832
15180,20250930,1252,98,90+,True,3,114958.79,54330.9,0.4726
15181,20251031,1252,135,90+,True,3,119516.33,55736.18,0.4663
15182,20251130,1252,170,90+,True,3,124073.86,52669.98,0.4245
15183,20251231,1252,189,90+,True,3,128631.4,57524.58,0.4472
15184,20251231,1253,13,1-30,False,1,167518.78,4829.29,0.0288
15185,20250331,1254,23,1-30,False,1,359306.57,7982.49,0.0222
15186,20250430,1254,43,31-60,False,2,364813.14,67392.76,0.1847
15187,20250531,1254,33,31-60,False,2,354608.83,61760.83,0.1742
15188,20250630,1254,14,1-30,False,1,336807.64,5738.33,0.017
15189,20250731,1254,5,1-30,False,1,326330.88,5027.31,0.0154
15190,20250831,1254,18,1-30,False,1,331837.45,5029.97,0.0152
15191,20250930,1254,4,1-30,False,1,320898.65,5226.16,0.0163
15192,20251031,1254,40,31-60,False,2,326405.22,52892.82,0.162
15193,20251130,1254,56,31-60,False,2,331911.79,42619.1,0.1284
15194,20251231,1254,90,61-90,True,3,337418.36,148482.3,0.4401
15195,20250331,1255,0,Current,False,1,219954.85,20931.91,0.0952
15196,20250430,1255,0,Current,False,1,208518.25,20668.68,0.0991
15197,20250531,1255,0,Current,False,1,169524.93,10381.11,0.0612
15198,20250630,1255,0,Current,False,1,147001.83,10571.97,0.0719
15199,20250731,1255,0,Current,False,1,124202.92,10336.08,0.0832
15200,20250831,1255,0,Current,False,1,105330.97,8416.88,0.0799
15201,20250930,1255,0,Current,False,1,82326.82,7349.88,0.0893
15202,20251031,1255,0,Current,False,1,0.0,0.0,0.0579
15203,20251130,1255,0,Current,False,1,0.0,0.0,0.0962
15204,20251231,1255,0,Current,False,1,0.0,0.0,0.0768
15205,20250430,1256,33,31-60,False,2,15492.48,2342.15,0.1512
15206,20250531,1256,49,31-60,False,2,14957.44,2787.82,0.1864
15207,20250630,1256,35,31-60,False,2,14012.5,1946.94,0.1389
15208,20250731,1256,66,61-90,False,2,13535.49,1659.3,0.1226
15209,20250831,1256,99,90+,True,3,14027.97,6597.64,0.4703
15210,20250930,1256,122,90+,True,3,14520.45,6334.25,0.4362
15211,20251031,1256,142,90+,True,3,15012.93,6384.12,0.4252
15212,20251130,1256,155,90+,True,3,15505.41,6754.15,0.4356
15213,20251231,1256,190,90+,True,3,15997.89,6959.74,0.435
15214,20240531,1257,33,31-60,False,2,71030.97,14714.96,0.2072
15215,20240630,1257,59,31-60,False,2,73461.94,11857.08,0.1614
15216,20240731,1257,54,31-60,False,2,65289.66,13875.24,0.2125
15217,20240831,1257,45,31-60,False,2,61367.58,10882.51,0.1773
15218,20240930,1257,30,1-30,False,2,56754.65,13236.1,0.2332
15219,20241031,1257,42,31-60,False,2,59185.62,12880.03,0.2176
15220,20241130,1257,30,1-30,False,2,54702.71,12461.1,0.2278
15221,20241231,1257,51,31-60,False,2,57133.68,8430.93,0.1476
15222,20250131,1257,31,31-60,False,2,53486.81,10587.57,0.1979
15223,20250228,1257,67,61-90,False,2,55917.78,10716.58,0.1916
15224,20250331,1257,97,90+,True,3,58348.76,28726.22,0.4923
15225,20250430,1257,132,90+,True,3,60779.73,33091.5,0.5444
15226,20250531,1257,144,90+,True,3,63210.7,30323.45,0.4797
15227,20250630,1257,160,90+,True,3,65641.67,31151.11,0.4746
15228,20250731,1257,184,90+,True,3,68072.64,32630.05,0.4793
15229,20250831,1257,213,90+,True,3,70503.61,34723.79,0.4925
15230,20250930,1257,228,90+,True,3,72934.58,37877.36,0.5193
15231,20251031,1257,263,90+,True,3,75365.55,37867.46,0.5025
15232,20251130,1257,285,90+,True,3,77796.52,38248.22,0.4916
15233,20251231,1257,299,90+,True,3,80227.49,40950.44,0.5104
15234,20250930,1258,22,1-30,False,1,221811.74,6554.88,0.0296
15235,20251031,1258,4,1-30,False,1,206851.35,9109.04,0.044
15236,20251130,1258,33,31-60,False,2,214263.09,27954.53,0.1305
15237,20251231,1258,58,31-60,False,2,221674.83,43584.74,0.1966
15238,20240930,1259,0,Current,False,1,150018.02,4501.63,0.03
15239,20241031,1259,0,Current,False,1,117643.77,3117.22,0.0265
15240,20241130,1259,0,Current,False,1,85018.33,1002.35,0.0118
15241,20241231,1259,0,Current,False,1,0.0,0.0,0.0435
15242,20250131,1259,0,Current,False,1,0.0,0.0,0.0201
15243,20250228,1259,0,Current,False,1,0.0,0.0,0.0226
15244,20250331,1259,0,Current,False,1,0.0,0.0,0.01
15245,20250430,1259,0,Current,False,1,0.0,0.0,0.0353
15246,20250531,1259,0,Current,False,1,0.0,0.0,0.0556
15247,20250630,1259,0,Current,False,1,0.0,0.0,0.0362
15248,20250731,1259,0,Current,False,1,0.0,0.0,0.0348
15249,20250831,1259,0,Current,False,1,0.0,0.0,0.0546
15250,20250930,1259,0,Current,False,1,0.0,0.0,0.0389
15251,20251031,1259,0,Current,False,1,0.0,0.0,0.01
15252,20251130,1259,0,Current,False,1,0.0,0.0,0.0585
15253,20251231,1259,0,Current,False,1,0.0,0.0,0.0237
15254,20250430,1260,0,Current,False,1,125124.78,4710.64,0.0376
15255,20250531,1260,0,Current,False,1,118108.56,4082.18,0.0346
15256,20250630,1260,0,Current,False,1,113590.36,1358.49,0.012
15257,20250731,1260,0,Current,False,1,109065.9,3740.43,0.0343
15258,20250831,1260,0,Current,False,1,104884.3,4784.58,0.0456
15259,20250930,1260,0,Current,False,1,97754.77,2492.43,0.0255
15260,20251031,1260,0,Current,False,1,95374.47,3693.31,0.0387
15261,20251130,1260,0,Current,False,1,92887.91,4688.5,0.0505
15262,20251231,1260,0,Current,False,1,88596.34,1593.14,0.018
15263,20250930,1261,19,1-30,False,1,119509.27,7105.98,0.0595
15264,20251031,1261,9,1-30,False,1,104488.28,1308.92,0.0125
15265,20251130,1261,26,1-30,False,1,112897.54,6270.29,0.0555
15266,20251231,1261,56,31-60,False,2,121306.81,19556.82,0.1612
15267,20240331,1262,27,1-30,False,1,306176.86,10228.42,0.0334
15268,20240430,1262,55,31-60,False,2,310653.73,43544.51,0.1402
15269,20240531,1262,47,31-60,False,2,301678.31,56698.23,0.1879
15270,20240630,1262,32,31-60,False,2,293531.91,52202.05,0.1778
15271,20240731,1262,51,31-60,False,2,298008.77,59820.83,0.2007
15272,20240831,1262,31,31-60,False,2,289943.27,53912.55,0.1859
15273,20240930,1262,22,1-30,False,1,281745.92,11365.65,0.0403
15274,20241031,1262,15,1-30,False,1,269563.05,5444.53,0.0202
15275,20241130,1262,0,Current,False,1,260679.77,2606.8,0.01
15276,20241231,1262,16,1-30,False,1,265156.63,11683.26,0.0441
15277,20250131,1262,35,31-60,False,2,269633.49,40660.79,0.1508
15278,20250228,1262,67,61-90,False,2,274110.36,43253.92,0.1578
15279,20250331,1262,89,61-90,False,2,278587.22,38068.18,0.1366
15280,20250430,1262,108,90+,True,3,283064.09,124501.09,0.4398
15281,20250531,1262,129,90+,True,3,287540.95,130188.1,0.4528
15282,20250630,1262,151,90+,True,3,292017.81,135019.76,0.4624
15283,20250731,1262,176,90+,True,3,296494.68,133247.11,0.4494
15284,20250831,1262,189,90+,True,3,300971.54,133262.77,0.4428
15285,20250930,1262,202,90+,True,3,305448.41,134569.07,0.4406
15286,20251031,1262,238,90+,True,3,309925.27,143029.83,0.4615
15287,20251130,1262,267,90+,True,3,314402.13,140992.3,0.4484
15288,20251231,1262,293,90+,True,3,318879.0,138298.54,0.4337
15289,20240831,1263,15,1-30,False,1,432707.42,20348.23,0.047
15290,20240930,1263,0,Current,False,1,403030.41,5411.96,0.0134
15291,20241031,1263,26,1-30,False,1,390302.35,8523.89,0.0218
15292,20241130,1263,17,1-30,False,1,343694.96,9735.72,0.0283
15293,20241231,1263,6,1-30,False,1,258108.74,13733.63,0.0532
