loan_id,customer_id,branch_id,product_id,origination_date_key,maturity_date_key,original_principal,annual_interest_rate,term_months,repayment_frequency,status,scheduled_installment
1055,928,3,7,20251025,20270518,15000.0,0.1818,19,Weekly,Active,914.47
1056,2328,9,6,20241229,20270617,187000.0,0.3422,30,Monthly,WrittenOff,9358.58
1057,1346,1,1,20240716,20250211,324700.0,0.2771,7,Monthly,Active,50767.98
1058,1179,6,6,20250319,20280202,246300.0,0.2812,35,Monthly,Active,10390.81
1059,1992,11,8,20251007,20260204,166400.0,0.4058,4,Weekly,Closed,45175.4
1060,668,6,7,20241124,20260319,27400.0,0.2369,16,Monthly,Active,2013.89
1061,550,1,3,20251221,20261116,200100.0,0.2902,11,Weekly,Active,20935.41
1062,2470,7,3,20240709,20250105,21600.0,0.2716,6,Monthly,Active,3890.5
1063,2009,10,7,20250915,20261209,225500.0,0.2418,15,Monthly,Active,17569.34
1064,1058,14,4,20240218,20241015,82000.0,0.2224,8,Monthly,Active,11123.16
1065,2366,3,6,20250905,20270826,565000.0,0.3043,24,Monthly,Active,31715.94
1066,929,9,8,20251121,20260120,52800.0,0.4257,2,Monthly,Restructured,27812.97
1067,1689,4,4,20250528,20260423,274000.0,0.2509,11,Monthly,Closed,28141.61
1068,88,3,5,20250401,20251227,46900.0,0.3287,9,Monthly,Active,5950.51
1069,1745,3,4,20241027,20250823,15000.0,0.2005,10,Monthly,Active,1641.27
1070,446,14,5,20250930,20260925,91900.0,0.2801,12,Monthly,Active,8869.35
1071,604,17,1,20240402,20250127,398100.0,0.2702,10,Monthly,Active,44904.67
1072,2023,12,8,20240731,20240830,183300.0,0.4019,1,Monthly,Active,189439.02
1073,514,7,5,20240405,20241101,142300.0,0.319,7,Monthly,Active,22546.86
1074,1207,18,2,20240722,20250617,347300.0,0.2158,11,Monthly,Active,35080.56
1075,2302,9,5,20250117,20251014,53100.0,0.3415,9,Bi-Weekly,Closed,6770.9
1076,2388,10,4,20240902,20261022,181300.0,0.2603,26,Monthly,Active,9196.7
1077,1110,12,7,20241103,20260328,127400.0,0.1983,17,Monthly,Active,8657.33
1078,210,12,7,20240617,20251010,63200.0,0.166,16,Monthly,Closed,4430.39
1079,718,9,4,20240914,20270303,134300.0,0.2582,30,Monthly,Closed,6122.26
1080,1540,9,6,20241230,20270419,311000.0,0.2568,28,Bi-Weekly,Active,14880.18
1081,843,6,1,20240605,20250131,419900.0,0.3444,8,Monthly,Closed,59489.85
1082,1800,13,8,20251115,20260213,78800.0,0.3921,3,Monthly,Closed,28001.59
1083,2482,13,5,20251017,20260714,64700.0,0.3431,9,Bi-Weekly,Active,8255.19
1084,1553,8,6,20251002,20270326,208200.0,0.3268,18,Monthly,Active,14786.09
1085,1563,13,6,20240102,20260918,623500.0,0.2395,33,Monthly,Closed,25975.4
1086,1325,3,3,20241227,20250824,95000.0,0.2885,8,Monthly,Active,13195.31
1087,467,8,6,20250804,20270327,527500.0,0.2702,20,Monthly,Restructured,33048.95
1088,1446,18,4,20240911,20260203,37500.0,0.2158,17,Monthly,Restructured,2579.85
1089,2330,14,6,20240618,20260906,401100.0,0.3593,27,Monthly,Active,21870.55
1090,1724,13,1,20250323,20261014,281500.0,0.2734,19,Monthly,Active,18418.75
1091,1881,16,2,20240102,20240928,398000.0,0.2109,9,Monthly,Closed,48198.48
1092,2159,11,8,20250323,20250522,207100.0,0.3719,2,Bi-Weekly,Active,108388.27
1093,969,12,6,20241126,20260120,333100.0,0.287,14,Monthly,Active,28278.86
1094,841,9,2,20250514,20260509,185600.0,0.2648,12,Monthly,Closed,17773.77
1095,2425,15,2,20250514,20261105,445000.0,0.2288,18,Monthly,Closed,29439.41
1096,1150,13,5,20250126,20260121,61300.0,0.3406,12,Monthly,Active,6099.05
1097,1835,10,1,20250302,20260625,15000.0,0.3584,16,Monthly,Active,1192.95
1098,1590,3,4,20240120,20251110,15000.0,0.2211,22,Monthly,Closed,835.49
1099,309,15,3,20251218,20260815,26900.0,0.3296,8,Monthly,Restructured,3791.23
1100,786,6,2,20240225,20241121,321500.0,0.3067,9,Monthly,Active,40440.7
1101,816,7,3,20251214,20260712,295000.0,0.2991,7,Weekly,Active,46447.89
1102,447,3,3,20251212,20261207,15000.0,0.2971,12,Monthly,Active,1460.17
1103,1948,4,1,20250608,20261031,156100.0,0.2859,17,Monthly,Active,11274.57
1104,2416,3,6,20250629,20261221,334200.0,0.2642,18,Monthly,Active,22689.05
1105,2416,2,3,20240122,20240521,248200.0,0.2654,4,Monthly,Active,65518.37
1106,487,1,1,20251124,20270717,155400.0,0.3041,20,Monthly,Active,10000.66
1107,1124,6,1,20250121,20261212,320900.0,0.3065,23,Weekly,Closed,18621.77
1108,582,14,8,20240905,20241005,100000.0,0.3944,1,Monthly,Closed,103286.67
1109,157,16,1,20250504,20260529,562900.0,0.3074,13,Monthly,Closed,51456.49
1110,1547,5,8,20250126,20250725,131600.0,0.4077,6,Monthly,Active,24614.05
1111,2150,8,2,20240921,20250618,292700.0,0.2105,9,Bi-Weekly,Active,35440.8
1112,194,15,1,20240823,20250520,260100.0,0.3087,9,Monthly,Active,32743.04
1113,1605,13,5,20240327,20240923,71300.0,0.3568,6,Monthly,Active,13150.17
1114,86,17,7,20251026,20261120,196000.0,0.1521,13,Weekly,Closed,16448.31
1115,2108,8,1,20250501,20260725,110900.0,0.3439,15,Bi-Weekly,Closed,9199.8
1116,161,4,3,20240729,20250724,15000.0,0.2829,12,Monthly,Closed,1449.72
1117,1090,3,7,20250612,20270602,108000.0,0.1659,24,Monthly,Active,5318.51
1118,309,13,1,20250522,20261014,347900.0,0.3061,17,Monthly,Active,25477.5
1119,1031,1,2,20240412,20241009,180300.0,0.266,6,Weekly,Active,32423.96
1120,1073,9,3,20240507,20241103,153100.0,0.3433,6,Monthly,Active,28131.66
1121,1350,7,7,20240617,20250314,22300.0,0.2168,9,Monthly,Active,2706.94
1122,2074,17,7,20240317,20240913,205000.0,0.1844,6,Monthly,Closed,36027.61
1123,2492,18,6,20250824,20270516,424300.0,0.2833,21,Monthly,Restructured,25858.25
1124,855,9,6,20240423,20250418,323200.0,0.2705,12,Monthly,Active,31040.71
1125,2309,11,1,20250816,20261209,270200.0,0.3052,16,Monthly,Closed,20766.91
1126,1069,7,2,20250122,20251019,82800.0,0.2521,9,Monthly,Closed,10193.16
1127,296,14,8,20240326,20240823,15000.0,0.3849,5,Bi-Weekly,Active,3294.75
1128,1501,6,6,20250909,20270929,300500.0,0.2696,25,Monthly,Active,15841.04
1129,1807,14,2,20240506,20251028,311600.0,0.1944,18,Monthly,Active,20096.43
1130,756,17,6,20251231,20271221,410300.0,0.3049,24,Monthly,Active,23044.65
1131,1475,4,6,20240111,20250405,261900.0,0.2889,15,Monthly,Active,21009.07
1132,1082,5,6,20250331,20280214,439300.0,0.2108,35,Monthly,Closed,16909.42
1133,363,7,8,20240817,20241016,233700.0,0.4238,2,Monthly,Active,123075.93
1134,966,15,5,20250125,20251121,86000.0,0.3384,10,Monthly,Active,9989.43
1135,1069,12,1,20250905,20270428,287200.0,0.2719,20,Monthly,Closed,18018.01
1136,855,4,7,20250729,20270619,103400.0,0.1692,23,Weekly,Active,5295.3
1137,2288,7,1,20240724,20260115,234800.0,0.2794,18,Bi-Weekly,Active,16117.39
1138,971,12,6,20240216,20260205,347100.0,0.2521,24,Monthly,Closed,18561.85
1139,1566,18,7,20240726,20250820,256300.0,0.1761,13,Monthly,Active,21799.62
1140,28,9,2,20250814,20260710,359800.0,0.301,11,Bi-Weekly,Closed,37834.81
1141,784,2,7,20250111,20260903,186000.0,0.2111,20,Bi-Weekly,Active,11112.5
1142,2216,2,7,20250708,20261031,83700.0,0.2611,16,Monthly,Active,6250.71
1143,2232,1,6,20241227,20260121,176300.0,0.2868,13,Monthly,Restructured,15937.39
1144,2444,3,3,20250122,20250820,167300.0,0.3374,7,Bi-Weekly,Active,26662.44
1145,143,8,2,20240217,20250711,399200.0,0.2236,17,Bi-Weekly,Active,27613.9
1146,2157,6,6,20240117,20250610,595700.0,0.275,17,Monthly,Active,42704.02
1147,670,6,2,20250529,20260524,15000.0,0.2475,12,Monthly,Active,1423.84
1148,15,14,6,20240527,20270112,711400.0,0.2986,32,Bi-Weekly,Closed,32506.17
1149,232,9,2,20240920,20250617,300000.0,0.2485,9,Monthly,Active,36878.99
1150,1878,14,3,20240927,20250724,203600.0,0.3305,10,Monthly,Active,23569.65
1151,1480,10,5,20250407,20260201,15000.0,0.3495,10,Monthly,Closed,1750.61
1152,1433,4,2,20251119,20260915,221600.0,0.2409,10,Monthly,Active,24679.64
1153,2205,18,7,20250707,20270528,185800.0,0.1878,23,Monthly,Active,9681.56
1154,236,9,6,20250411,20270302,132000.0,0.2599,23,Monthly,Active,7347.45
1155,207,16,1,20250902,20260729,15000.0,0.3325,11,Monthly,Closed,1600.65
1156,2333,2,7,20250107,20251103,146800.0,0.1909,10,Monthly,Active,15994.83
1157,1516,16,6,20240416,20251008,312000.0,0.2899,18,Monthly,Active,21579.64
1158,1941,13,7,20241223,20260417,235300.0,0.1953,16,Monthly,Active,16822.69
1159,1313,5,5,20251215,20260514,82800.0,0.3719,5,Weekly,Active,18130.98
1160,364,15,6,20250724,20270316,306100.0,0.2204,20,Bi-Weekly,Closed,18426.3
1161,1307,14,4,20240912,20261231,175800.0,0.2291,28,Monthly,Closed,8163.89
1162,2411,17,2,20240824,20260116,374000.0,0.2124,17,Monthly,Active,25668.33
1163,295,4,2,20251102,20261227,165000.0,0.2617,14,Bi-Weekly,Closed,13803.39
1164,316,16,3,20240310,20241105,206100.0,0.3156,8,Monthly,Active,28903.77
1165,867,14,3,20251112,20260908,103500.0,0.2756,10,Monthly,Active,11701.87
1166,1137,7,7,20250509,20260603,121300.0,0.2101,13,Monthly,Active,10514.0
1167,1572,7,5,20250813,20260110,120200.0,0.3467,5,Monthly,Active,26163.22
1168,398,5,4,20240828,20270115,187600.0,0.2131,29,Monthly,Active,8333.07
1169,2335,9,6,20250419,20260713,370900.0,0.2769,15,Monthly,Active,29533.7
1170,376,17,6,20240826,20270612,147100.0,0.2848,34,Monthly,Active,6352.79
1171,501,16,8,20240113,20240412,15000.0,0.4353,3,Monthly,Closed,5367.06
1172,2420,3,3,20241128,20251024,126800.0,0.3106,11,Monthly,Active,13393.6
1173,942,3,2,20251217,20260715,366600.0,0.2804,7,Monthly,Active,57379.42
1174,1431,2,1,20240626,20250919,304000.0,0.2989,15,Monthly,Active,24536.45
1175,1088,12,2,20240428,20250324,279000.0,0.2889,11,Monthly,Active,29172.51
1176,648,6,5,20251104,20260503,89700.0,0.3329,6,Monthly,Active,16434.67
1177,1267,14,7,20251027,20270120,144700.0,0.18,15,Monthly,Active,10844.45
1178,1941,14,5,20250911,20260608,45300.0,0.3071,9,Weekly,Active,5699.07
1179,29,4,8,20251214,20260612,182400.0,0.399,6,Monthly,Active,34034.17
1180,2189,13,6,20251225,20280811,455400.0,0.2562,32,Monthly,Active,19787.63
1181,461,14,8,20251102,20260101,91600.0,0.4421,2,Monthly,Active,48346.28
1182,2295,18,3,20251206,20261201,170600.0,0.2939,12,Monthly,Restructured,16580.16
1183,2406,14,3,20250628,20260223,19800.0,0.2993,8,Bi-Weekly,Active,2760.77
1184,2333,7,7,20240817,20251011,134400.0,0.2174,14,Monthly,Active,10955.09
1185,1628,18,6,20241201,20251126,298700.0,0.3156,12,Monthly,Active,29349.09
1186,2264,5,4,20241005,20261124,220700.0,0.2419,26,Monthly,Active,10989.73
1187,2149,15,8,20250107,20250706,104100.0,0.4318,6,Monthly,Active,19599.41
1188,1598,7,7,20250525,20260420,189500.0,0.1976,11,Monthly,Active,18975.63
1189,2230,17,3,20240625,20250521,112600.0,0.318,11,Monthly,Active,11934.8
1190,857,15,5,20240112,20240411,15000.0,0.4004,3,Weekly,Closed,5337.32
1191,2087,11,4,20250316,20280130,102000.0,0.2707,35,Monthly,Active,4245.72
1192,2314,4,4,20251227,20270121,135700.0,0.2414,13,Monthly,Active,11966.86
1193,1589,4,7,20250921,20261215,132100.0,0.2332,15,Monthly,Active,10237.21
1194,307,18,6,20240108,20250102,346600.0,0.3058,12,Monthly,Closed,33888.0
1195,536,15,1,20250313,20270201,189200.0,0.2638,23,Monthly,Closed,10568.43
1196,422,10,5,20250123,20250920,75400.0,0.3388,8,Monthly,Active,10661.31
1197,1333,16,6,20241106,20271022,139800.0,0.3249,36,Weekly,Active,6126.99
1198,1085,15,5,20250503,20251030,15000.0,0.3616,6,Monthly,WrittenOff,2770.19
1199,2069,7,3,20241107,20250307,132500.0,0.3181,4,Monthly,Active,35348.93
1200,710,15,6,20251030,20280217,200800.0,0.3253,28,Monthly,Active,10326.46
1201,414,15,8,20251025,20251124,206400.0,0.4111,1,Monthly,Active,213470.92
1202,1540,9,1,20250415,20260907,15000.0,0.3227,17,Monthly,Closed,1110.96
1203,348,1,5,20241201,20250301,103100.0,0.3512,3,Bi-Weekly,Active,36397.6
1204,2264,14,8,20250312,20250511,289700.0,0.4162,2,Monthly,Closed,152428.64
1205,203,7,4,20251019,20271108,105400.0,0.2384,25,Monthly,Active,5390.19
1206,1228,7,3,20240807,20250603,139800.0,0.359,10,Monthly,Active,16381.86
1207,2372,13,2,20250926,20260424,301200.0,0.2929,7,Monthly,Active,47330.85
1208,1385,15,2,20250307,20251102,310500.0,0.2365,8,Monthly,Active,42333.03
1209,2021,2,4,20240216,20261003,87300.0,0.2307,32,Monthly,Closed,3678.14
1210,1058,15,7,20250702,20251229,39300.0,0.2381,6,Monthly,Active,7012.32
1211,1888,6,2,20240527,20250122,328300.0,0.2461,8,Monthly,Active,44914.41
1212,1769,11,2,20250111,20260705,21000.0,0.2107,18,Weekly,Closed,1370.85
1213,1285,16,8,20251125,20260325,186600.0,0.3727,4,Bi-Weekly,Active,50327.56
1214,252,4,8,20250723,20250822,88700.0,0.3748,1,Monthly,Active,91470.4
1215,2428,4,2,20250526,20261018,250400.0,0.2363,17,Bi-Weekly,Active,17475.33
1216,122,18,4,20240220,20250614,78000.0,0.1976,16,Monthly,Closed,5585.17
1217,893,7,4,20250920,20280108,234500.0,0.2509,28,Bi-Weekly,Active,11149.17
1218,1604,18,3,20240902,20250530,157400.0,0.3117,9,Monthly,Active,19837.85
1219,1923,7,2,20240206,20241202,211400.0,0.2878,10,Monthly,Active,24027.58
1220,1338,12,1,20251202,20261227,208000.0,0.2661,13,Monthly,Active,18592.4
1221,1004,10,5,20240519,20250114,83300.0,0.3294,8,Monthly,Active,11739.31
1222,1019,18,1,20240824,20250918,537600.0,0.3031,13,Weekly,Active,49029.68
1223,2440,10,5,20240413,20240811,30700.0,0.3643,4,Monthly,Active,8266.21
1224,835,10,1,20250330,20261021,379900.0,0.3343,19,Weekly,Active,26022.02
1225,2137,9,2,20250926,20261120,318200.0,0.2339,14,Monthly,Active,26190.01
1226,130,7,1,20250115,20260609,434800.0,0.3298,17,Monthly,Closed,32358.59
1227,1649,8,4,20250927,20280115,170300.0,0.1695,28,Monthly,Active,7406.27
1228,1702,9,3,20251115,20260713,140200.0,0.3461,8,Monthly,Closed,19874.91
1229,1690,14,3,20250929,20260924,211400.0,0.2798,12,Monthly,Active,20399.3
1230,1054,1,3,20240428,20250324,156100.0,0.3334,11,Monthly,Active,16664.42
1231,1727,10,8,20240530,20241126,180400.0,0.4339,6,Bi-Weekly,Active,33984.27
1232,1114,10,4,20240806,20250503,234300.0,0.2466,9,Monthly,Active,28780.77
1233,1485,14,7,20250411,20251107,127400.0,0.1508,7,Monthly,Closed,19126.28
1234,2234,12,2,20250922,20260917,199100.0,0.2366,12,Monthly,Active,18794.07
1235,1681,8,4,20240816,20261104,68500.0,0.2415,27,Monthly,Closed,3313.27
1236,1844,2,1,20250501,20260225,304100.0,0.3206,10,Weekly,Restructured,35055.01
1237,2423,7,3,20240516,20241013,78500.0,0.3283,5,Monthly,Restructured,17011.76
1238,549,5,1,20250131,20250730,208000.0,0.234,6,Monthly,Active,37070.74
1239,1470,4,1,20250723,20261115,133900.0,0.3359,16,Monthly,Active,10496.9
1240,1643,13,2,20241015,20260408,311000.0,0.2913,18,Monthly,Closed,21532.18
1241,1739,9,2,20240429,20250424,159700.0,0.2549,12,Monthly,Active,15216.56
1242,331,15,3,20241027,20250823,49900.0,0.3269,10,Monthly,Closed,5767.75
1243,1901,3,6,20250711,20260805,142300.0,0.2951,13,Bi-Weekly,Active,12921.84
1244,486,18,2,20251114,20260712,181500.0,0.2938,8,Monthly,Closed,25257.59
1245,1023,9,5,20250326,20251221,68400.0,0.3475,9,Monthly,Active,8742.25
1246,1786,5,3,20250505,20251201,157600.0,0.3143,7,Monthly,Closed,24933.98
1247,658,7,4,20241102,20250501,107100.0,0.2314,6,Monthly,Active,19073.9
1248,315,16,8,20251110,20260109,149600.0,0.3997,2,Bi-Weekly,Active,78557.6
1249,1689,13,4,20250927,20280315,156000.0,0.22,30,Weekly,Active,6806.78
1250,701,4,3,20251211,20261007,191800.0,0.267,10,Monthly,Active,21604.57
1251,2066,18,2,20250923,20270116,21100.0,0.2657,16,Monthly,Closed,1580.51
1252,2246,3,2,20250203,20251130,114700.0,0.2851,10,Monthly,Active,13021.53
1253,875,5,7,20251203,20271024,164400.0,0.2306,23,Monthly,Active,8910.79
1254,1846,14,6,20250321,20280105,353800.0,0.3085,34,Monthly,Active,15733.05
1255,561,10,3,20250315,20251011,208400.0,0.3184,7,Monthly,Closed,33013.87
1256,2324,9,4,20250424,20260419,15000.0,0.2244,12,Monthly,Active,1407.09
1257,615,17,5,20240515,20250510,68600.0,0.3757,12,Monthly,Restructured,6945.63
1258,2205,15,1,20250905,20260831,214400.0,0.326,12,Monthly,Active,21176.39
1259,1967,18,8,20240922,20241221,133300.0,0.4446,3,Weekly,Closed,47765.76
1260,782,6,7,20250426,20270317,122900.0,0.1798,23,Monthly,Closed,6356.52
1261,2062,16,5,20250909,20260206,111100.0,0.3196,5,Monthly,Active,24026.48
1262,1581,4,6,20240324,20270108,301700.0,0.27,34,Monthly,Active,12791.04
1263,1674,15,1,20240807,20250504,414700.0,0.2717,9,Monthly,Active,51449.78
1264,947,10,8,20251119,20260118,255300.0,0.3604,2,Weekly,Active,133428.99
1265,586,11,6,20240920,20260612,141100.0,0.2941,21,Monthly,Active,8676.02
1266,1743,3,8,20250428,20250727,123600.0,0.412,3,Monthly,Closed,44060.89
1267,131,16,7,20250214,20251211,183800.0,0.2074,10,Bi-Weekly,Active,20172.06
1268,872,6,5,20250927,20260823,116300.0,0.3506,11,Monthly,Active,12514.93
1269,354,11,3,20250108,20251005,111500.0,0.2761,9,Monthly,Active,13857.32
1270,4,3,6,20241106,20270224,360800.0,0.2656,28,Monthly,Active,17426.04
1271,19,17,5,20240113,20241108,18700.0,0.3312,10,Monthly,Active,2165.44
1272,235,6,4,20241213,20270102,118500.0,0.2215,25,Monthly,Active,5960.33
1273,2350,14,6,20250303,20270621,86400.0,0.2362,28,Monthly,Closed,4043.27
1274,1928,14,8,20250518,20250915,160600.0,0.3722,4,Monthly,Closed,43310.83
1275,2474,10,2,20250724,20261017,116100.0,0.2369,15,Monthly,Active,9018.08
1276,211,3,5,20250721,20260716,97300.0,0.3717,12,Weekly,Closed,9831.94
1277,2494,6,7,20241201,20250828,145500.0,0.2079,9,Monthly,Active,17599.16
1278,1499,12,3,20240227,20241024,145300.0,0.3506,8,Monthly,Active,20630.57
1279,1986,10,3,20240704,20241201,95800.0,0.3163,5,Monthly,Active,20701.35
1280,2145,11,1,20241024,20250721,224800.0,0.3,9,Monthly,Active,28202.71
1281,656,5,3,20251216,20261211,222700.0,0.335,12,Monthly,Closed,22095.58
1282,1853,10,5,20250716,20260211,70900.0,0.3347,7,Monthly,Closed,11289.65
1283,1619,2,8,20251015,20260314,121700.0,0.3813,5,Monthly,Active,26708.58
1284,1034,9,5,20251226,20261022,64900.0,0.2953,10,Monthly,Active,7400.39
1285,1230,2,3,20240407,20240805,211400.0,0.3021,4,Monthly,Active,56217.59
1286,522,12,7,20240109,20250403,126200.0,0.2251,15,Monthly,Active,9730.57
1287,463,11,2,20250223,20251021,158300.0,0.2878,8,Monthly,Active,21982.08
1288,2307,16,2,20240712,20250508,250900.0,0.2268,10,Monthly,Active,27771.31
1289,1830,9,5,20250927,20260125,79200.0,0.288,4,Monthly,Active,21002.09
1290,1416,3,7,20241205,20260529,231400.0,0.2278,18,Monthly,Active,15297.24
1291,1736,5,2,20240107,20240804,244600.0,0.2521,7,Monthly,Active,37940.25
1292,1014,15,1,20240611,20250805,84100.0,0.2596,14,Monthly,Active,7026.93
1293,625,18,6,20240906,20260330,399800.0,0.1867,19,Monthly,Closed,24467.32
1294,2356,2,5,20240120,20250114,170400.0,0.3111,12,Monthly,Closed,16704.98
1295,2474,13,6,20240820,20270308,511500.0,0.2661,31,Monthly,Active,22991.29
1296,538,9,4,20250129,20260524,31800.0,0.1855,16,Monthly,WrittenOff,2258.65
1297,2005,5,1,20251014,20260909,217800.0,0.3208,11,Monthly,Active,23115.37
1298,1106,10,3,20250419,20260213,137900.0,0.2956,10,Monthly,Closed,15726.44
1299,1770,17,4,20240309,20260329,118500.0,0.2204,25,Monthly,Active,5953.86
1300,272,4,4,20241031,20260921,150500.0,0.2912,23,Monthly,Closed,8615.61
1301,1199,16,8,20250715,20250814,92500.0,0.4035,1,Monthly,Active,95610.31
1302,313,2,2,20240927,20250425,140100.0,0.2465,7,Monthly,Active,21692.22
1303,2037,13,3,20250215,20251112,206600.0,0.3172,9,Monthly,Active,26094.96
1304,997,2,2,20251221,20261216,115200.0,0.2701,12,Monthly,Active,11061.77
1305,660,2,5,20240410,20250306,53900.0,0.3564,11,Monthly,Active,5815.7
1306,1750,1,7,20241215,20250613,29600.0,0.1699,6,Bi-Weekly,WrittenOff,5180.66
1307,2387,15,8,20250321,20250520,169000.0,0.3877,2,Monthly,Active,88616.78
1308,848,11,2,20250806,20261129,262800.0,0.23,16,Monthly,Active,19227.72
1309,1795,13,4,20250903,20280818,190700.0,0.2115,36,Bi-Weekly,Active,7199.33
1310,1724,3,6,20240728,20270114,194400.0,0.3348,30,Monthly,Closed,9650.82
1311,1225,17,1,20241207,20250605,99600.0,0.3185,6,Monthly,Closed,18175.72
1312,2013,15,6,20250829,20260923,249000.0,0.2776,13,Monthly,Active,22397.15
1313,320,9,2,20250905,20270128,228100.0,0.2873,17,Monthly,Active,16490.73
1314,2194,17,1,20250825,20261118,275100.0,0.3057,15,Weekly,Closed,22296.56
1315,1011,3,1,20250503,20260727,48100.0,0.2509,15,Monthly,Closed,3768.89
1316,112,6,8,20240714,20250110,158300.0,0.4499,6,Weekly,Closed,29951.47
1317,2474,1,6,20240926,20260320,176900.0,0.2753,18,Bi-Weekly,Active,12106.97
1318,1935,3,7,20250424,20260320,68200.0,0.15,11,Bi-Weekly,Active,6674.62
1319,2041,16,6,20240704,20261121,507800.0,0.232,29,Monthly,Restructured,23039.8
1320,368,8,7,20250513,20270403,15000.0,0.2338,23,Monthly,Active,815.4
1321,1877,12,4,20250111,20260605,145800.0,0.1725,17,Monthly,Active,9728.24
1322,1746,16,7,20241119,20250717,145500.0,0.2405,8,Monthly,Active,19865.74
1323,2257,14,1,20240916,20250414,151700.0,0.3024,7,Bi-Weekly,Active,23910.25
1324,930,8,5,20250719,20251017,69900.0,0.3614,3,Monthly,Closed,24717.32
1325,2319,7,7,20241206,20251231,217700.0,0.1923,13,Monthly,Active,18684.34
1326,1770,2,8,20240812,20241210,277000.0,0.4157,4,Weekly,Active,75349.43
1327,635,15,3,20241007,20250604,214500.0,0.3295,8,Monthly,Active,30230.14
1328,535,18,2,20241220,20250916,476300.0,0.2488,9,Bi-Weekly,Closed,58558.52
1329,2259,10,6,20250327,20270715,209400.0,0.248,28,Monthly,Closed,9924.83
1330,1613,9,1,20251224,20271015,60400.0,0.3108,22,Monthly,Active,3635.99
1331,296,16,7,20240905,20250702,115800.0,0.15,10,Monthly,Active,12390.96
1332,314,7,6,20240510,20260828,448800.0,0.3079,28,Monthly,Active,22666.15
1333,2069,8,6,20251215,20280104,23200.0,0.2859,25,Bi-Weekly,Closed,1242.34
1334,425,17,3,20240418,20250212,75100.0,0.3339,10,Monthly,Active,8706.57
1335,548,7,1,20251022,20260420,152200.0,0.2215,6,Monthly,Active,27030.43
1336,1537,17,5,20240413,20250108,106000.0,0.3062,9,Bi-Weekly,Active,13330.86
1337,2159,3,3,20240922,20250719,155900.0,0.3048,10,Monthly,Closed,17849.78
